SMILES,database,MolLogP,Acceptor_Count,Donor_Count,NumRotatableBonds,RingCount,MolWt,Experimental IC50 (log10)
C[C@H](NC(=O)c1ccc(cc1)C(=N)NO)C(=O)N2CCC(CC2)OCC(=O)O,timbal,0.20127,6,6,7,2,392.412,6.22621355501881
Cc1cc(Nc2ccnc3[C@H](O)CCc23)ccc1NCCc1c[nH]c2c(C)cccc12,ippidb,5.55754,2,4,6,5,412.537,8.52
CN(CCN(C)Cc1coc2cc(C)c(C)cc2c1=O)Cc1cn(-c2cccc(c2)C(F)(F)F)c2ccccc12,ippidb,6.93634,1,2,8,5,547.621,5.3372421683
CC(C)(CO)C1CCN(CC1)C(=O)[C@@H](Cc1c[nH]c2ccccc12)Nc1ccc(Nc2ccncc2)cc1,ippidb,5.5868,3,5,9,5,511.67,5.52
Clc1cc(Cl)cc(c1)N1C(=O)[C@@H]2C[C@@H](CN2C1=O)Oc1ccc(Br)cc1,ippidb,4.7444,3,1,3,4,456.123,6.32
CCOC(=O)CN1CCN(CC1)c1cc(ncn1)-c1ccc(Sc2ccccc2C(C)C)c(c1)C(F)(F)F,ippidb,6.1221,4,1,8,4,544.643,6.38
COc1ccccc1c2ccc(C[C@H](NC(=O)C3(CCCC3)c4ccc(C)nc4)C(=O)O)cc2,timbal,4.68952,5,2,8,4,458.558,7.44009337496389
CCCCN(CCCC)c1nccc(n1)c2ccc(cc2C(=O)N3Cc4ccccc4C[C@H]3CN)C(=O)NS(=O)(=O)c5ccc6ccccc6c5,timbal,6.3479,6,3,13,6,704.897,6.36653154442041
Clc1ccc(cc1)-c1ccccc1CN1CCC(CC1)N1CCc2c(C1)ncnc2NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(c1)N(=O)=O,ippidb,7.8238,5,5,16,8,883.541,7.18
OC(=O)c1cccc(c1)-c1ccc(\C=c2/sc3=NC4=C(CCc5ccccc45)[C@@H](c4cccc(F)c4)n3c2=O)o1,ippidb,5.416,4,1,4,7,548.595,5.52
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)O,timbal,2.75652,7,6,12,2,512.563,7.16749108729376
COc1ccccc1c2ccc(C[C@H](NC(=O)C3(CCCC3)c4cnc5ccccc5c4)C(=O)O)cc2,timbal,5.5343,5,2,8,5,494.591,7.00877392430751
OC(=O)CC(Cc1onc(CCCc2ccc3CCCNc3n2)n1)c4ccc5ncoc5c4,timbal,3.9402,6,2,9,5,447.495,7.18442225167573
CC[C@H](N)C(=O)N[C@H]1[C@@H](CN(CC)CC)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,ippidb,3.2257,3,5,11,4,547.744,6.36
CCCS(=O)(=O)c1ccnc(NC(Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)c1,timbal,4.3272,7,3,10,3,537.425,7.30102999566398
OC(=O)[C@H]1CC[C@@H](CC1)CNc1cccc(c1)Sc1ccc(\C=C\C(=O)N2CCOCC2)c(C(F)(F)F)c1C(F)(F)F,ippidb,7.0503,4,3,8,4,616.624,8.85
FC(F)(F)c1ccc(cc1)-c1nc2sc3CCCc3c2c(=O)[nH]1,ippidb,4.1591,2,2,1,4,336.338,5.8153085692
Nc1cccc(c1)S(=O)(=O)N2CCCCC2C(=O)OCCCc3cccnc3,timbal,2.383,5,1,7,3,403.504,6.49485002168009
CC(O)CN1C(C(=C(O)C1=O)C(=O)c2ccc(C)cc2)c3cccc(c3)C(F)(F)F,timbal,3.97292,4,3,5,3,419.399,5.09691001300806
N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O,ippidb,4.5573,4,3,5,2,776.872,7.0
Cc1c(NCCc2c[nH]c3ccccc23)ccc(Nc2ccnc(CO)c2)c1C,ippidb,5.07024,2,4,7,4,386.499,5.52
CS(=O)(=O)c1ccc(cc1)-c1cnc(NCc2ccco2)n2cnnc12,ippidb,2.3999,5,1,5,4,369.406,7.6989700043
C[C@@H]1NC(=O)[C@H](CSSC[C@H](NC(=O)C2(Cc3ccccc3C2)NC1=O)C(=O)O)NC(=O)[C@@H](N)Cc4ccc(O)cc4,timbal,-0.1303,7,7,5,4,615.734,4.44369749923271
OCc1cc(Nc2ccc3N(CCc4c[nH]c5ccccc45)C[C@H](Oc3c2)c2ccoc2)ccn1,ippidb,5.5746,3,3,7,6,466.541,5.52
Cc1cc(Cl)ccc1CN1[C@@H](c2ccc(Cl)cc2)C(=O)N(CCN2CCOCC2)c2ccc(I)cc2C1=O,ippidb,5.96892,3,2,6,5,664.371,4.72
C[S+]([O-])CCC1(CCCC1)C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O,timbal,4.6866,4,3,10,3,539.481,7.60205999132796
C[C@H]1CN(C(=O)C2CC2)c2cc(ccc2N1C(C)=O)-c1ccc(cc1)N1CCS(=O)(=O)CC1,ippidb,3.0864,4,0,3,5,467.591,7.0
CS(=O)(=O)c1ccc(o1)C(=O)NC[C@H](NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c1ccc2ccoc2c1)C(O)=O,ippidb,3.5476,7,4,8,5,648.477,8.92
CC1(C)OB(OC1(C)C)c2ccc(O)c(NC(=O)COc3ccc(cc3)C4CCCCC4)c2,timbal,4.7566,5,2,6,4,451.372,4.15242734085789
CN1[C@@H]([C@@H](OCC1=O)c1ccc(Br)cc1)c1ccc(Br)cc1,ippidb,4.4826,2,1,2,3,425.12,5.2676062402
CCOc1nc(ncc1C1=N[C@H]([C@H](N1C(=O)N1CCNC(=O)C1)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(C)(C)C,ippidb,5.5762,5,3,5,5,595.531,7.34
Clc1cc(Cl)cc(c1)N1C(=O)[C@@H]2C[C@@H](CN2C1=O)SCc1ccc(Br)cc1,ippidb,5.5988,2,1,4,4,486.218,6.54
CC[C@H](N1[C@@H]([C@H](C[C@H](CC(O)=O)C1=O)c2cccc(Cl)c2)c3ccc(Cl)cc3)C(=O)OC(C)(C)C,ippidb,6.2618,5,2,7,3,520.453,8.3665315444
CCOc1cc(ccc1C1=N[C@H]([C@H](N1C(=O)N1CCNC(=O)C1)c1ccc(F)cc1)c1ccc(F)cc1)C(C)(C)C,ippidb,5.7576,5,3,5,5,560.645,5.51
OCc1cc(Nc2ccc3N(CCc4csc5ccccc45)CCOc3c2)ccn1,ippidb,4.9737,3,2,6,5,417.534,5.3
FC(F)(F)c1ccc(NC(=O)Nc2cccc(NC(=O)c3cc(Cl)cc(Cl)c3)c2)cc1,timbal,6.9085,2,3,4,3,468.262,6.0268721464003
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1ncc(cn1)C(O)=O)c1cc(Cl)cc(Cl)c1,ippidb,3.79448,6,2,4,5,537.363,7.96
CNc1cccc(CCOc2ccc(cc2)C3CC3CC(=O)O)n1,timbal,3.323,4,2,8,3,326.396,8.15490195998574
Fc1ccc(cc1)-n1[nH]c2c3ccsc3nc(-c3cccc(c3)C(F)(F)F)c2c1=O,ippidb,5.7534,3,2,2,5,429.398,6.22
OC(=O)[C@@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)Nc2ccc(cc2C1=O)C#N)c1ccc(Cl)cc1,ippidb,4.82658,4,3,4,4,480.307,4.83
COc1ccc(cc1OC)-c1cn(C)c(=O)c2cc(sc12)C(=O)N1CCCCC1,ippidb,3.9103,4,1,4,4,412.511,5.4000001861
Cc1cccc2c(CCN3CC4(CCCCC4)Oc4cc(Nc5ccnc(CO)c5)ccc34)c[nH]c12,ippidb,6.25162,3,3,6,6,482.628,6.52
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)c3nc(CCC(=O)O)cs3,timbal,5.55882,5,4,11,3,508.644,6.09691001300806
OC(=O)CC1(Cc2onc(CCCc3ccc4CCCNc4n3)n2)CCCC1,timbal,3.5756,5,2,8,4,384.48,5.08990945440593
C(Cc1coc2ccccc12)Nc1ccc(Nc2ccncc2)cc1,ippidb,5.226,1,2,6,4,329.403,5.49
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)C(=O)N3CCC(CC(=O)O)CC3,timbal,4.42572,5,5,10,3,522.646,6.25963731050576
c1ccc(cc1)S(=O)(=O)NC(CNC(=O)c2ccc(s2)c3ccccc3NC(=N)N)C(=O)O,timbal,1.88197,5,6,9,3,487.563,9.60205999132796
CN(CC(C(=O)O)c1ccc2CCOc2c1)C(=O)CCCCc3nc4NCCCc4cc3C5CC5,timbal,4.2916,5,3,10,5,477.605,9.30980391997149
Oc1ccc(Br)cc1C=NNC(=O)c1n[nH]c2CCCCc12,ippidb,2.5205,3,4,3,3,363.215,5.4
Cc1cc(C)c(O)c(c1)[C@@H](CC(=O)O)NC(=O)CNC(=O)c2cc(O)cc(NC3=NCC(O)CN3)c2,timbal,0.50864,7,8,8,3,499.524,7.26760624017703
CC(C)C1=C(SC2=N[C@](C)([C@@H](N12)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(=O)NCC(N)=O,ippidb,4.8374,2,3,6,4,503.455,7.29
CC(CNC(=O)C1CCC2(CC1)CCN(CC2)c3ccncc3)CC(=O)O,timbal,3.0854,4,2,6,3,373.497,6.47886191629596
CN(C)CCC[C@](O)(c1ccccc1)c1ccc(OCCOc2ccc(cc2)-c2ccc(cc2)C(O)=O)cc1,ippidb,6.0873,5,3,13,4,525.645,6.0
CCOc1cccc(C=NNC(=O)c2n[nH]c3CCCc23)c1O,ippidb,1.7666,4,4,5,3,314.345,5.7
OC(=O)[C@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)N(Cc2ccncc2)c2ccc(I)cc2C1=O)c1ccc(Cl)cc1,ippidb,6.5492,5,2,6,5,672.306,5.36
Oc1ccc(cc1)-c1cc(=O)c2c(O)cc(O)cc2o1,ippidb,2.5768,4,3,1,3,270.24,5.82
NC(=O)N(CCC(O)=O)c1ccccc1,ippidb,1.0464,3,2,4,1,208.217,5.4559319556
CC(OC(=O)c1ccc2ccccc2c1O)C(=O)Nc3ccc(cc3)N4CCOCC4,timbal,3.566,5,2,5,4,420.465,4.54821356447571
OC(=O)CC(CCC1CCN(CC1)C(=O)CCCNc2ccccn2)c3ccc4OCOc4c3,timbal,4.2797,6,3,11,4,467.566,4.96329127843011
OC(=O)CC[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C(=O)N[C@@H](Cc3ccccc3)C(=O)O,timbal,2.1636,7,4,11,3,484.53,6.74472749489669
c1cc(c(c2c1cc3c4cc(c(cc4CC[n+]3c2)O)O)O)O,timbal,2.1728,4,4,0,4,296.302,5.09691001300806
COc1ccc(cc1O)[C@@H]2OCO[C@H]2c3cc(OC)c(OC)c(OC)c3,timbal,3.2133,7,1,6,3,362.378,5.39794000867204
C[C@@H](CC(=O)O)N1CC(=O)N(C)c2ccc(cc2C1=O)C#Cc3ccc(cc3)C(=N)N,timbal,1.65227,4,4,4,3,418.453,6.86012091359876
NC(=N)c1ccc(cc1)C(=O)N2CCC3(CCC(CC3)C(=O)O)CC2,timbal,2.46787,3,4,3,3,343.427,4.82390874094432
Cc1ccccc1NC(=O)Nc2ccc(CC(=O)N3CC=CC3C(=O)NCCCCC(=O)O)cc2,timbal,3.31962,5,5,10,3,478.549,7.69897000433602
OC(=O)CC1CC1c2ccc(OCCc3ccc4CCCNc4n3)c(F)c2F,timbal,3.9176,6,2,7,4,388.414,5.0
CCOc1cc(ccc1C1=N[C@H]([C@@H](N1C(=O)N(C)c1ccccn1)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(F)(F)F,ippidb,8.6071,3,1,6,5,613.467,5.37
Clc1ccc(Cn2cnc(c2-c2c([nH]c3cc(Cl)ccc23)C(=O)NCCN2CCN(Cc3ccccn3)C2=O)-c2ccccc2)cc1,ippidb,7.1161,4,4,10,7,664.597,6.72
C[C@H]1CN(C(=O)c2ccco2)c2cc(ccc2N1C(C)=O)-c1ccc(cc1)S(C)(=O)=O,ippidb,3.7519,4,0,3,4,438.505,6.3979400087
COc1ccc(cc1F)[C@H](CC(=O)O)N2CCN(CCCc3ccc4CCCNc4n3)C2=O,timbal,3.4736,6,4,9,4,456.518,9.45593195564972
OC(=O)[C@H](CNC(=O)[C@@H]1CCCN(C1)C(=O)CCC2CCNCC2)NC(=O)OCc3ccccc3,timbal,1.5006,6,5,10,3,488.585,9.76955107862173
CN1C(=O)C(=Nc2ccccc2)c2ccccc12,ippidb,2.7838,1,0,1,3,236.274,4.9586073148
Oc1ccc(C(=O)C=Cc2cc(O)ccc2O)c(O)c1,ippidb,2.4051,5,4,3,2,272.256,5.42
Clc1nnc(NCCCn2ccnc2)c3cc4ccccc4cc13,timbal,4.1351,3,1,5,4,337.814,3.88840147511961
COc1ccc2nc(C)cc(Nc3ccc(NCCc4c[nH]c5ccccc45)cc3)c2c1,ippidb,6.43132,2,3,7,5,422.532,7.0
OC(=O)C[C@H](NC(=O)[C@@H]1CCCN(C1)C(=O)CCC2CCN(CC2)C=N)c3cccnc3,timbal,2.05147,5,5,9,3,443.548,9.1249387366083
COc1cc(ccc1N2CCC(CC2)NC3=NCCCN3)C(=O)NC[C@H](NS(=O)(=O)c4ccccc4)C(=O)O,timbal,0.7644,6,5,10,4,558.661,9.72124639904717
CN([C@@H]1CCN(C1)c1cc(ccn1)-c1ccc(Sc2ccc3OCCOc3c2)c(c1)C(F)(F)F)C(C)=O,ippidb,5.7468,4,1,5,5,529.584,6.77
OC(=O)c1ccc(OC[C@@H]2C[C@H](F)CN2C(=O)Cc3ccc(NC(=O)Nc4ccccc4Br)c(Cl)c3)cc1,timbal,6.0052,6,4,8,4,604.86,8.76955107862173
Brc1ccc(cc1)-c1nc2sc3CCCc3c2c(=O)[nH]1,ippidb,3.9028,2,2,1,4,347.237,5.0486624812
OC1=C(C(N(CCCn2ccnc2)C1=O)c3ccccc3)C(=O)c4cccs4,timbal,3.6132,4,2,7,4,393.468,4.0
CC(=O)N1CSC[C@@H]1C(=O)N[C@@H](Cc2ccc(OCc3ccccc3C(F)(F)F)cc2)C(=O)O,timbal,3.3177,5,3,8,3,496.507,6.76955107862173
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1c1cc(Oc2ccc(F)cc2)ccn1,ippidb,4.3495,5,3,8,4,482.6,6.0
CC(CC(=O)NC(CC(=O)O)c1ccccc1)NC(=O)c2cc3cc(ccc3[nH]2)C(=N)N,timbal,2.29257,4,6,9,3,435.484,3.90308998699194
Cc1ccnc(NCCCCC(=O)NCC(=O)NC(CC(=O)O)c2cc(Cl)cc(Cl)c2)c1,timbal,3.72742,5,4,12,2,481.38,7.27572413039921
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1nc2cccc(C(O)=O)c2s1)c1cc(Cl)cc(Cl)c1,ippidb,5.61418,5,2,4,6,592.464,8.74
COc1cccc(OC)c1c2ccc(C[C@H](NC(=O)[C@]3(CCCO3)c4ccc(Cl)cc4)C(=O)O)cc2,timbal,4.842,6,2,9,4,509.986,8.32330639037513
CC(C)(C)C[C@@H]1N[C@H]([C@H](c2cccc(Cl)c2)[C@@]1(C#N)c1ccc(Cl)cc1)C(=O)NCC1(CO)CCC1,ippidb,5.59398,2,3,7,4,528.524,5.62
CSC1=C(CCN)c2nc3ccccc3c4ccnc(C1=O)c24,timbal,3.4022,3,1,3,4,321.405,3.99439055463972
OC(=O)[C@@H](N1[C@@H](c2ccc(Cl)nc2)C(=O)Nc2ccc(I)cc2C1=O)c1ccc(Cl)cc1,ippidb,4.9545,5,3,4,4,582.181,5.13
Cc1cccnc1-n1nc(nc1-c1c[nH]c(=O)c(Cl)c1)-c1ccccc1,ippidb,3.64642,4,1,3,4,363.808,5.3279021421
OCCCO[C@]1(N(Cc2ccccc2)C(=O)c2ccccc12)c1ccc(Cl)cc1,ippidb,4.5961,3,2,7,4,407.897,4.8
OC(=O)[C@@H](N1[C@@H](c2ccc(OC(F)(F)F)cc2)C(=O)Nc2ccc(I)cc2C1=O)c1ccccc1,ippidb,5.1513,5,3,5,4,596.299,5.88
COc1ccccc1C2N3C(=NC4=C2CCc5ccccc45)S\C(=C/c6oc(cc6)c7cccc(c7)C(=O)O)\C3=O,timbal,5.2855,4,1,5,7,560.631,5.27572413039921
NC(=N)c1ccc(cc1)N2CC3(CCN(CC3)C(=O)CCCC(=O)O)NC2=O,timbal,1.11637,4,5,6,3,387.44,5.99225222199926
Clc1cc(Cl)cc(c1)N1C(=O)[C@H]2C[C@H](CN2C1=O)OCc1ccc(Br)cc1,ippidb,4.8822,3,1,4,4,470.15,6.56
FC(F)(F)Oc1ccc(cc1)c2c(NCCc3ccccc3)n4c(Cl)cccc4c2C#N,timbal,6.68458,1,1,6,4,455.867,4.88605664769316
Cc1c(Cl)c(nn1-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CN)C(=O)N(c1ccccc1)c1ccccc1,ippidb,6.33842,3,2,6,6,576.1,7.52
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]2CSSC[C@H](NC(=O)c3ccccc3NC2=O)C(=O)O,timbal,0.9635,6,6,5,3,504.59,4.09691001300806
FC(F)(F)c1c(Sc2cccc(NC3CCCC3)c2)ccc(\C=C\C(=O)N2CCOCC2)c1C(F)(F)F,ippidb,7.1019,2,2,6,4,544.561,7.35
COc1ccccc1N1CCN(CC1)N=Cc1ccc(Cl)c(c1)N(=O)=O,ippidb,3.4129,1,0,5,3,374.828,4.68
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1cc(ncn1)N1CCC[C@@H](C1)C(O)=O,ippidb,6.738,4,1,6,4,501.574,6.92
C[C@]1(CCCN1S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)N[C@@H](Cc3ccc(cc3)c4cccc5cc[nH]c45)C(=O)O,timbal,5.497,5,3,8,5,600.524,5.24260397120698
CSc1cccc(F)c1C(=O)NC(=O)NC2c3ccccc3c4ccccc24,timbal,4.757,3,2,3,4,392.455,5.71896663275227
COc1cccc(c1)S(=O)(=O)Nc2ccc3NC(=O)N(C)Cc3c2,timbal,2.4733,4,3,4,3,347.396,6.13667713987954
Cc1ccccc1NC(=O)Nc2ccc(CC(=O)N3CCCC3C(=O)Nc4ccc(cc4)C(=O)O)cc2,timbal,4.50942,5,5,7,4,500.555,8.42021640338319
COc1cc(CCN(C)C)c2SSSSSc2c1O,timbal,4.5623,2,2,4,2,353.581,4.23210238398191
Cc1nnc2C(NC(=O)OCc3ccccc3)N=C(c3ccccc3)c3ccccc3-n12,ippidb,4.35172,4,1,4,5,423.476,7.8096683018
Cn1ncc2c1nc(-c1cccc(c1)C(N)=O)c1c2[nH]n(-c2cccc(F)c2)c1=O,ippidb,2.5055,5,3,3,5,402.389,5.82
C[C@H]1C[C@@H](C)CN(Cc2nc3cc(NC(=O)c4ccc5n(C)ncc5c4)ccc3[nH]2)C1,ippidb,4.1798,3,4,4,5,416.529,5.2441251443
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCC(CC1)c1nn[nH]n1,ippidb,6.9391,4,3,6,5,524.616,7.29
COc1cc(ccn1)C2(CCCC2)C(=O)N[C@@H](Cc3ccc(cc3)c4ccccc4OC)C(=O)O,timbal,4.3897,6,2,9,4,474.557,7.82390874094432
C[C@H]1C[C@H](C)\C(=N\O)\[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,timbal,1.3026,4,3,3,2,296.367,3.75202673363819
CN(Cc1ccc(C)cc1)c1cc(C)nc2nc(N)nn12,ippidb,1.95974,3,1,3,3,282.351,4.1804560645
CN1C(=O)N(CC12CCN(CC2)C(=O)CCCC(=O)O)c3ccc(cc3)C(=N)N,timbal,1.45857,4,5,6,3,401.467,6.17134010346468
COCCCN1C(C(=C(O)C1=O)C(=O)c2ccc(C)cc2)c3ccc(cc3)C(C)C,timbal,4.73322,4,2,8,3,407.51,5.52287874528034
OC(=O)[C@H](CNC(=O)c1ccc2c(cnn2CCCCNC3=NCCN3)c1)NC(=O)OCc4ccccc4,timbal,1.4747,6,5,12,4,521.578,6.60205999132796
Cc1ccc(cn1)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN(C2)C(=O)CCC3CCNCC3,timbal,2.04042,5,4,8,3,430.549,9.88605664769316
Cc1ccccc1NC(=O)Nc2ccc(CC(=O)C3CCC(CC3)(C(=O)N[C@@H](Cc4ccccc4)C(=O)O)c5ccccc5)cc2,timbal,6.69092,5,4,11,5,617.746,8.09151498112135
OC(=O)[C@H](Cc1ccc2nc(oc2c1)c3c(Cl)cccc3Cl)NC(=O)[C@@H]4CCN4S(=O)(=O)c5cc(Cl)cc(Cl)c5,timbal,5.6835,6,2,8,5,643.332,7.48148606012211
FC(F)(F)c1cccc(c1)c2csc(n2)n3ncc(C(=O)NCCCN4CCCCC4)c3C(F)(F)F,timbal,5.6392,3,2,7,4,531.526,4.52287874528034
Cc1ccc(cc1)-c1cn(C)c2c1nc[nH]c2=O,ippidb,2.23702,2,2,1,3,239.278,4.5086383062
OC(=O)[C@@H](CNC(=O)c1ccc2cn(CCCNC3=NCCN3)nc2c1)NC(=O)OCc4ccccc4,timbal,1.0846,6,5,11,4,507.551,7.60205999132796
Cc1cc2c(C(=O)NCCc3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCCc3ccccc3)c(O)c(O)cc2c1O,ippidb,6.45544,8,8,9,6,672.734,6.82
C[C@@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)N(CCCN2CCN(C)CC2)c2ccc(I)cc2C1=O)c1ccc(Cl)cc1N,ippidb,6.109,2,4,7,5,706.456,6.26
OC(=O)C[C@@H](Cc1ccccc1)NC(=O)[C@@H]2CCCN(C2)C(=O)CCC3CCNCC3,timbal,2.207,4,4,9,3,429.561,9.43179827593301
CCC1=C(C(=O)N2CCC[C@@]12Cc1ccc(cc1)C#N)c1cc(Cl)cc(Cl)c1,ippidb,5.64618,1,1,4,4,411.332,7.28
COc1ccc2cc3c4cc(c(cc4CC[n+]3cc2c1OC)O)O,timbal,2.7788,4,2,2,4,324.356,4.20065945054642
OC(=O)[C@@H]1CCCN1c1cc(ccn1)-c1ccc(Sc2ccc3OCCOc3c2)c(c1)C(F)(F)F,ippidb,5.7432,5,1,5,5,502.514,6.83
C[C@]1(CCCN1S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)N[C@@H](Cc3ccc(cc3)c4nc[nH]n4)C(=O)O,timbal,3.1338,7,5,8,4,552.44,6.02282532397981
CC(=O)N1CCN(CC1)C(=O)\C=C\c2ccc(Sc3cccc4ccn(C)c34)c(Cl)c2,timbal,4.6868,2,2,4,4,453.995,7.15490195998574
FC(F)(F)c1nc2CN(CCc2c(NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)n1)C1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1,ippidb,9.2279,7,5,16,8,1038.603,6.63
Oc1ccc(cc1O)C(=O)C=Cc1ccccc1O,ippidb,2.6995,4,3,3,2,256.257,5.44
COc1ccc(NS(=O)(=O)c2cc(ccc2C)-c2c(C)noc2C)cc1,ippidb,4.07626,4,1,5,3,372.446,5.3
Cc1cccc(c1)-c1nc(C(O)=O)c(-c2cc(Cl)ccc2O)n1-c1cc(Cl)ccc1C,ippidb,6.53374,4,2,4,4,453.325,6.7
CCC(C)C(=O)C(=O)N1CCCCC1C(=O)OCCCc2cc(OC)c(OC)c(OC)c2,timbal,3.1845,7,1,11,2,449.544,5.3767507096021
CC(=O)N1CCN(CC1)C(=O)\C=C\c2ccc(Sc3ccc4OC(COc4c3)C(=O)O)c(Cl)c2,timbal,3.4195,6,3,5,4,502.976,5.92081875395238
COc1cccc(NC(=O)c2nc(oc2Cc3ccc(OP(=O)(O)O)cc3)c4ccccc4)c1,timbal,4.6648,7,3,8,4,480.413,4.04575749056068
FC(F)(F)c1ccc(O[C@]2(CCCN(C2)C(=O)c2cnccc2C(F)(F)F)C(=O)N2CCN(CC2)c2ccccn2)cc1,ippidb,4.9168,5,2,5,5,607.555,5.64
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1coc(n1)N1CCN(CC1)C(C)=O,ippidb,6.3035,2,1,5,4,489.563,5.6
OC(=O)CCNC(=O)CNC(=O)CCCc1ccc2CCCNc2n1,timbal,0.4695,5,4,9,2,348.403,6.95467702121334
COc1cc(ccc1NC(=O)C1NC(CC(C)(C)C)C2(C1c1cccc(Cl)c1F)C(=O)Nc1cc(Cl)sc21)C(O)=O,ippidb,6.2898,6,4,6,5,620.53,8.0457574906
COCCCN1C(C(=C(O)C1=O)C(=O)c2ccc(Cl)cc2)c3ccc(c(F)c3)C(F)(F)F,timbal,5.1127,5,2,7,3,471.834,3.73048705578208
CS(=O)(=O)NCc1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1,ippidb,4.0103,3,4,9,4,435.553,5.7
CC(C)(C)C[C@H]1N[C@H]([C@H](c2ccc(F)c(Cl)c2)[C@@]11C(=O)Nc2cc(Cl)c(F)cc12)C(=O)NC[C@H](O)[C@H](O)CO,ippidb,2.8522,7,6,7,4,586.463,6.3
CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(CN(C)C)c(O)ccc5nc34)C2=O,timbal,1.8468,6,3,3,5,421.453,7.22184874961636
O[C@H]([C@@H](Cc1ccccc1)NC(=O)[C@@H]2CCCN(C2)C(=O)CCC3CCNCC3)C(=O)O,timbal,1.1778,5,5,9,3,445.56,7.74714696902011
CC(Cc1c[nH]c2ccccc12)C(O)=O,ippidb,2.4311,2,2,3,2,203.241,5.4559319556
Oc1ccc(C(=O)C=Cc2cc(F)cc(F)c2)c(O)c1,ippidb,3.2721,5,2,3,2,276.238,5.76
CN1Cc2cc(ccc2N(C)C1=O)S(=O)(=O)N3CCOCC3,timbal,0.7091,4,1,2,3,325.39,4.52287874528034
CCCOc1nc(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)nc(OCCC)n1,timbal,4.5111,9,3,13,3,549.415,7.30102999566398
N[C@@H](CCCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1cc2ccccc2[nH]1)C(=O)O,timbal,-1.8735,7,9,16,2,546.585,5.76955107862173
COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1,ippidb,2.9839,2,2,6,4,329.444,7.1426675036
C[C@]1(CC(O)=O)C[C@@H]([C@H](N(C1=O)c1ccccn1)c1ccc(Cl)cc1)c1cccc(Cl)c1,ippidb,6.1312,4,1,5,4,469.368,7.8860566477
COc1ccccc1c2ccc(C[C@H](NC(=O)C3(CCCC3)S(=O)(=O)C4CCCCC4)C(=O)O)cc2,timbal,4.5344,6,2,9,4,513.656,7.2839966563652
Brc1ccccc1-c1csc(=N/CC=C)n1N=Cc1ccccn1,ippidb,4.343,1,0,5,3,399.317,4.64
C[C@H]1C[C@H](C)[C@]2(O)OC3=C(C)C(=O)C(=C([C@@H]4O[C@H](CC[C@H](C)\C=C(/C)\C1)[C@H](C)[C@H](O)[C@H]4C)C3=C2)O,timbal,5.1295,6,3,0,4,486.649,4.9100948885606
