SMILES,database,MolLogP,Acceptor_Count,Donor_Count,NumRotatableBonds,RingCount,MolWt,Experimental IC50 (log10)
OC(=O)[C@@H](NC(=O)c1cc(cc(n1)C(=O)N1CCC[C@H]1CN1CCCC1)-c1cc(nc(c1)C(=O)N1CCC[C@H]1CN1CCCC1)C(=O)NCc1cccc(c1)-c1ccccc1)C1CCCCC1,ippidb,6.9047,8,7,15,9,909.145,4.6020599913
Fc1ccc(NC(=S)NNc2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O)cc1,ippidb,3.9744,1,3,5,2,419.316,5.8538719643
Cc1ccc(NC(=S)NNc2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O)cc1Cl,ippidb,4.79712,0,3,5,2,449.798,6.3010299957
COc1cc(OC)c2c(c1)nc([nH]c2=O)-c1cc(C)c(OCCO)c(C)c1,ippidb,2.59524,6,3,6,3,370.405,3.8535618647
Oc1ccc(cc1)-c1nc2sc3CN(Cc4ccccc4)CCc3c2c(=O)[nH]1,ippidb,3.9155,3,4,3,5,389.48,5.1958605677
CN1CCc2c(C1)sc1nc([nH]c(=O)c21)-c1cc(C)c(O)c(C)c1,ippidb,2.96194,3,4,1,4,341.436,6.3665315444
CN1CCC2=C(Cc3nc([nH]c(=O)c23)-c2ccc(O)cc2)C1,ippidb,1.7877,3,4,1,4,295.342,6.1426675036
CN1CCc2c(C1)sc1nc([nH]c(=O)c21)-c1cccc(Br)c1,ippidb,3.402,2,3,1,4,376.279,5.9829666607
COc1ccccc1-c1nc2sc3CN(C)CCc3c2c(=O)[nH]1,ippidb,2.6481,3,3,2,4,327.409,5.6073030467
CC1CCc2c(C1)sc1nc([nH]c(=O)c21)-c1cc(C)c(O)c(C)c1,ippidb,4.09884,3,3,1,4,340.448,5.4894549898
CC1CCc2c(C1)sc1nc([nH]c(=O)c21)-c1ccc(O)cc1,ippidb,3.482,3,3,1,4,312.394,5.3655227298
CC1CCc2c(C1)sc1nc([nH]c(=O)c21)-c1cccc(Br)c1,ippidb,4.5389,2,2,1,4,375.291,5.9913998282
O=c1[nH]c(Cc2ccccc2)nc2sc3CCCCCc3c12,ippidb,3.8443,2,2,2,4,310.422,6.0861861476
Oc1cccc(c1)-c1nc2sc3CCCCCc3c2c(=O)[nH]1,ippidb,3.6261,3,3,1,4,312.394,5.4001169279
Brc1cccc(c1)-c1nc2sc3CCCCCc3c2c(=O)[nH]1,ippidb,4.683,2,2,1,4,375.291,5.241845378
Brc1ccc(cc1)-c1nc2sc3CCCc3c2c(=O)[nH]1,ippidb,3.9028,2,2,1,4,347.237,5.0486624812
COc1ccccc1-c1nc2sc3CCCc3c2c(=O)[nH]1,ippidb,3.1489,3,2,2,4,298.367,6.1079053973
CCCc1cc2c(nc([nH]c2=O)-c2ccc(O)cc2)s1,ippidb,3.3097,3,3,3,3,286.356,5.0660068362
COc1ccc(cc1)S(=O)(=O)Nc1cc(ccc1N1CCN(C)CC1)-c1nn2c(C)nnc2c2ccccc12,ippidb,3.81412,6,2,6,6,543.653,6.2
Cc1nnc2c3ccccc3c(nn12)-c1ccc(N2CCOCC2)c(NS(=O)(=O)c2ccc(Cl)cc2)c1,ippidb,4.54372,6,1,5,6,535.029,6.2
Cc1nnc2c3ccccc3c(nn12)-c1ccc(N2CCOCC2)c(NS(C)(=O)=O)c1,ippidb,2.46102,6,1,4,5,438.513,6.8000000007
CCOc1cc(cc(c1)-c1c(C)noc1C)C(C)O,ippidb,3.41044,3,1,4,2,261.321,5.7958800173
CCOC(=O)c1cc(OCC)cc(c1)-c1c(C)noc1C,ippidb,3.53384,4,0,5,2,289.331,5.4814860601
CC(O)c1cccc(c1)-c1c(C)noc1C,ippidb,3.01174,2,1,2,2,217.268,5.3767507096
CCOc1cccc(c1)-c1c(C)noc1C,ippidb,3.35714,2,0,3,2,217.268,5.1307682803
CC(=O)c1cccc(c1)-c1c(C)noc1C,ippidb,3.16104,2,0,2,2,215.252,5.2218487496
Cc1noc(C)c1-c1ccccc1,ippidb,2.95844,1,0,1,2,173.215,4.46470588
CC[C@H](N1[C@@H]([C@H](C[C@H](CC(O)=O)C1=O)c2cccc(Cl)c2)c3ccc(Cl)cc3)C(=O)OC(C)(C)C,ippidb,6.2618,5,2,7,3,520.453,8.3665315444
Cc1nnc2c3ccccc3c(nn12)-c1ccc(N2CCOCC2)c(NS(=O)(=O)c2ccccc2Cl)c1,ippidb,4.54372,6,1,5,6,535.029,6.8000000007
NS(=O)(=O)c1ccc(OCCCN2CCC(CC2)[C@@](O)(c2cccc(F)c2)c2ccccn2)cc1,ippidb,3.2851,6,3,9,4,499.608,6.83
NS(=O)(=O)c1ccc(OCCCN2CCC(CC2)[C@@](O)(C2CCCC2)c2ccccn2)cc1,ippidb,3.2879,5,3,9,4,473.639,6.94
O[C@@](C1CCCC1)(C1CCN(CCCOc2ccc(cc2)C#N)CC1)c1nccs1,ippidb,4.57368,3,2,8,4,425.598,6.62
O[C@@](C1CCCC1)(C1CCN(CCCOc2ccc(cc2)C#N)CC1)c1ccccn1,ippidb,4.51218,3,2,8,4,419.569,6.52
O[C@@](C1CCCC1)(C1CCN(CCCOc2ccc(cc2)C#N)CC1)c1cccc(Cl)c1,ippidb,5.77058,2,2,8,4,453.026,6.65
CC(C)[C@@](O)(C1CCN(CCCOc2ccc(cc2)C#N)CC1)c1ccccc1,ippidb,4.58298,2,2,8,3,392.543,5.39
CCCC[C@@](O)(C1CCN(CCCOc2ccc(cc2)C#N)CC1)c1ccccc1,ippidb,5.11718,2,2,10,3,406.57,4.82
O[C@@H](COc1ccc(cc1)C#N)CN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1,ippidb,3.94608,3,3,8,4,442.559,4.89
C[C@H]1C[C@H](C)CN(C1)c1cc(NCCC(O)=O)c2C(=O)c3ccccc3-c3onc1c23,ippidb,4.4081,4,2,5,5,419.481,4.7
Oc1ccc(cc1)-c1coc2cc(cc(O)c2c1=O)N1CCOCC1,ippidb,2.7078,4,2,2,4,339.347,5.77
Oc1ccc(cc1)-c1coc2cc(O)cc(O)c2c1=O,ippidb,2.5768,4,3,1,3,270.24,5.96
Oc1ccc(cc1)[C@@H]1CC(=O)c2c(O)cc(O)cc2O1,ippidb,2.5099,5,3,1,3,272.256,5.77
Oc1cc(O)c2c(c1)oc(cc2=O)-c1ccc(O)c(O)c1,ippidb,2.2824,5,4,1,3,286.239,6.35
Oc1cc2oc(cc(=O)c2c(O)c1O)-c1ccccc1,ippidb,2.5768,4,3,1,3,270.24,5.57
Oc1ccc(cc1O)-c1oc2cc(cc(O)c2c(=O)c1O)N1CCOCC1,ippidb,2.119,6,4,2,4,371.345,6.01
Oc1ccc(cc1O)-c1oc2cc(Oc3ccc(F)cc3)cc(O)c2c(=O)c1O,ippidb,4.2138,7,4,3,4,396.326,6.03
Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O,ippidb,1.988,6,5,1,3,302.238,6.22
NNC(=O)c1[nH]cnc1C(=O)Nc1ccccn1,ippidb,-0.3395,4,5,3,2,246.23,6.4
Cc1ccc(NC(=O)c2nc[nH]c2C(=O)NN)cc1,ippidb,0.57392,3,5,3,2,259.269,4.8
Nc1ccc(NC(=O)c2nc[nH]c2C(O)=O)cc1,ippidb,0.9424,4,5,3,2,246.226,6
OC(=O)c1[nH]cnc1C(=O)Nc1ccc(cc1)N(=O)=O,ippidb,1.2684,4,4,4,2,276.208,5.28
OC(=O)c1[nH]cnc1C(=O)Nc1ccccn1,ippidb,0.7552,5,4,3,2,232.199,4.89
OC(=O)c1[nH]cnc1C(=O)Nc1ccc(F)cc1,ippidb,1.4993,5,4,3,2,249.201,5
OC(=O)c1[nH]cnc1C(=O)Nc1ccccc1,ippidb,1.3602,4,4,3,2,231.211,5.22
Brc1ccccc1-c1csc(=N/CC=C)n1N=Cc1ccccn1,ippidb,4.343,1,0,5,3,399.317,4.64
CCN=c1/scc(-c2cc(OC)ccc2OC)n1N=C(/C)c1ccco1,ippidb,4.0197,2,0,6,3,371.462,5.1
COCCN=c1/scc(-c2cccs2)n1N=Cc1cc(Br)c(O)c(OC)c1,ippidb,4.1841,3,1,7,3,468.398,4.85
COc1ccccc1N1CCN(CC1)N=Cc1ccc(Cl)c(c1)N(=O)=O,ippidb,3.4129,1,0,5,3,374.828,4.68
Oc1ccc(C=NN2CCN(CC2)c2ccccc2)cc1O,ippidb,2.2539,2,2,3,3,297.358,4.8
CC(=N/N1CCN(Cc2ccccc2Cl)CC1)c1ccc(cc1)N(=O)=O,ippidb,3.79,0,1,5,3,372.856,4.72
O=N(=O)c1ccccc1C=NN1CCN(Cc2ccccc2)CC1,ippidb,2.7465,0,1,5,3,324.384,4.62
Cc1ccc(NN=C2/Sc3ccccc3C2=O)cc1,ippidb,3.70902,1,1,2,3,268.341,5.22
OC1=Cc2ccccc2C(=N/Nc2ccc(Cl)cc2)C1=O,ippidb,3.6378,2,2,2,3,298.729,5.52
CC(=O)c1ccc(cc1)N=Nc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,ippidb,7.7987,1,0,8,5,499.574,4.92
CN(C)c1ccc(cc1)N=Nc1ccc(Cl)cc1,ippidb,4.8214,0,0,3,2,259.74,5.7
N(N=C(N=Nc1ccccc1)/c1ccccc1)c1ccccc1,ippidb,5.2442,0,1,4,3,300.365,4.7
CCN(CC)c1ccc(C=C2/CCC(C=NN=Cc3cccnc3)=C2N2CCOCC2)cc1,ippidb,4.7962,2,1,8,4,443.595,5.52
Cc1nn(c(O)c1C=NNc1ccc(cc1)N(=O)=O)-c1ccccc1,ippidb,3.24052,2,2,5,3,337.339,5.22
COc1cc(C=NNc2ccc(cc2N(=O)=O)S(=O)(=O)Nc2ccccc2C(O)=O)ccc1O,ippidb,3.254,6,4,9,3,486.462,4.6
COc1ccccc1NS(=O)(=O)c1ccc(NN=C(/C)c2ccccc2Br)c(c1)N(=O)=O,ippidb,5.0028,3,2,8,3,519.377,5.22
CC(=N/Nc1ccc(cc1N(=O)=O)S(=O)(=O)Nc1ccccc1)c1cc(O)ccc1O,ippidb,3.6429,4,4,7,3,442.453,4.89
Cc1sc2ncnc(NN=Cc3c(O)ccc4ccccc34)c2c1C,ippidb,4.61294,3,2,3,4,348.431,5.22
Cc1nnc(NN)c2c3ccccc3[nH]c12,ippidb,1.70512,2,3,1,3,213.244,5.3
COCCN1C(=S)NC(=O)C(=CNNC(=O)c2cc(Cl)ccc2O)C1=O,ippidb,0.0536,5,5,6,2,398.828,4.89
Cc1occc1C(=O)NNC=C1C(=O)N(C(=O)c2ccccc12)c1ccccc1Cl,ippidb,3.70392,3,2,4,4,421.84,5.1
CCNc1nc(NCC)nc(n1)C(=O)Nc1ccccc1,ippidb,1.9875,4,3,6,2,286.339,4.68
CCNc1nc(NCC)nc(n1)C(=O)NN,ippidb,-0.6613,4,4,5,1,225.256,5.22
Oc1ccc2ccccc2c1C=NNC(=O)c1ccn[nH]1,ippidb,2.0324,3,4,3,3,280.287,5.15
Oc1ccc2ccccc2c1C=NNC(=O)c1n[nH]c2CCCc12,ippidb,2.5211,3,4,3,4,320.352,5.4
Oc1ccc(Br)cc1C=NNC(=O)c1n[nH]c2CCCCc12,ippidb,2.5205,3,4,3,3,363.215,5.4
CCOc1cccc(C=NNC(=O)c2n[nH]c3CCCc23)c1O,ippidb,1.7666,4,4,5,3,314.345,5.7
Oc1ccc2ccccc2c1C=NNC(=O)c1ccncc1,ippidb,2.7043,3,2,3,3,291.31,5.22
Oc1ccccc1C=NNC(=O)c1cnccn1,ippidb,0.9461,4,2,3,2,242.238,6.4
COc1cc(Br)cc(C=NNC(=O)c2ccccn2)c1O,ippidb,2.3222,4,2,4,2,350.172,5.89
Oc1ccc(Br)cc1C=NNC(=O)c1cccnc1,ippidb,2.3136,3,2,3,2,320.146,5.4
Oc1ccc(C=NNC(=O)c2ccncc2)c(O)c1,ippidb,1.2567,4,3,3,2,257.249,5.4
OC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)C=Cc1ccc(O)c(O)c1,ippidb,1.7613,8,5,6,2,360.318,6.26
CC(C)(CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@H]2CC=C2[C@H]4CC(C)(C)CC[C@@]4(CC[C@@]32C)C(O)=O)C1(C)C)C(O)=O,ippidb,8.2854,6,2,5,5,584.838,5.26
CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)CC[C@H](OC(=O)C(O)=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@H]2C1)C(O)=O,ippidb,6.8691,6,2,2,5,528.73,5
Oc1cc(OCc2ccccc2)ccc1C(=O)NCc1cccc(c1)N(=O)=O,ippidb,3.8094,3,2,7,3,378.384,5.42
Oc1cc(O)c(C(=O)C=Cc2cccc(O)c2O)c(O)c1,ippidb,2.1107,6,5,3,2,288.255,6.59
Oc1ccc(C(=O)C=Cc2cc(F)cc(F)c2)c(O)c1,ippidb,3.2721,5,2,3,2,276.238,5.76
Oc1ccc(C(=O)C=Cc2ccccc2Cl)c(O)c1,ippidb,3.6473,3,2,3,2,274.703,6.49
Oc1ccc(C(=O)C=Cc2cc(O)ccc2O)c(O)c1,ippidb,2.4051,5,4,3,2,272.256,5.42
Oc1ccc(C(=O)C=Cc2cccc(O)c2O)c(O)c1,ippidb,2.4051,5,4,3,2,272.256,5.77
Oc1cc(O)c(C(=O)C=Cc2ccccc2O)c(O)c1,ippidb,2.4051,5,4,3,2,272.256,5.21
Oc1cccc(C(=O)C=Cc2ccccc2O)c1O,ippidb,2.6995,4,3,3,2,256.257,5.79
Oc1ccc(cc1O)C(=O)C=Cc1ccccc1O,ippidb,2.6995,4,3,3,2,256.257,5.44
C[C@@H]1CCCN(C1)C(=O)Nc1sccc1C(O)=O,ippidb,2.7101,3,3,2,2,268.338,4.54
CCCCN(CC)C(=O)Nc1sccc1C(O)=O,ippidb,3.1002,3,3,6,1,270.354,4.57
COCCCNC(=O)Nc1sccc1C(O)=O,ippidb,1.6043,4,3,6,1,258.299,4.64
CCN(Cc1ccccc1)C(=O)Nc1sccc1C(O)=O,ippidb,3.5003,3,3,5,2,304.371,5
NC(=N)NCCC[C@@H](NC(=O)c1sccc1CS(=O)(=O)c1cccc2nsnc12)C(O)=O,ippidb,1.17297,7,5,10,3,496.596,4.8
Cc1ccc(cc1NC(=S)NC(=O)c1ccc2OCCOc2c1)-c1nc2ccccc2[nH]1,ippidb,4.43632,4,4,3,5,444.516,6.7
COc1ccc(C2=N[C@H]([C@H](N2C(=O)N2CCN(CC2)C(C)=O)c2ccc(Cl)cc2)c2ccc(Cl)cc2)c(OC(C)C)c1,ippidb,6.6181,4,3,6,5,609.554,6.59
COc1cc2c3n([C@H](C)c4ccccn4)c(=O)[nH]c3cnc2cc1-c1c(C)noc1C,ippidb,4.16254,5,2,4,5,415.453,7.82
Cc1ccc(Cl)cc1-n1c(CC(C)(C)C)nc(-c2nn[nH]n2)c1-c1ccc(F)c(Cl)c1,ippidb,6.06232,5,3,4,4,459.356,7.25
Cc1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)c2cc(CO)ccc2n1,ippidb,5.91502,2,4,7,5,422.532,6.7
Cc1cc2c(C(=O)NC3Cc4ccccc4C3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC3Cc4ccccc4C3)c(O)c(O)cc2c1O,ippidb,6.30484,8,8,5,8,696.756,6.46
CCOc1cc(ccc1C1=N[C@H]([C@@H](N1C(=O)N1CCC(CC1)n1c2ccccc2[nH]c1=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(F)(F)F,ippidb,9.0558,3,4,6,7,722.595,6.1
CNc1cccc(Sc2ccc(\C=C\C(=O)N3CCOCC3)c(c2C(F)(F)F)C(F)(F)F)c1,ippidb,5.7891,2,2,5,3,490.469,8.4
COc1ccc(Cl)cc1-c1c(nc(-c2cccc(C)c2)n1-c1cc(Cl)ccc1C)-c1nnn[nH]1,ippidb,6.31864,5,3,5,5,491.382,6.8
COc1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCC[C@@H]1CO,ippidb,5.8883,3,1,6,4,460.521,6.48
Cc1cccc(c1)-c1nc(C(O)=O)c(-c2cc(Cl)ccc2O)n1-c1cc(Cl)ccc1C,ippidb,6.53374,4,2,4,4,453.325,6.7
COCc1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1,ippidb,5.1075,2,3,8,4,372.472,6.4
CC(C)C[C@H]1N[C@H]([C@H](c2ccc(Cl)cc2)[C@@]11C(=O)Nc2cc(Cl)ccc12)C(=O)N(C)C,ippidb,4.4418,2,3,4,4,460.405,5.17
CCOc1nc(ncc1C1=N[C@H]([C@H](N1C(=O)N1CCN(CCS(C)(=O)=O)CC1)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(F)(F)F,ippidb,5.5279,6,3,8,5,699.583,5.54
Nc1nnc(o1)-c1nc(-c2ccsc2)n(c1-c1ccc(F)c(Cl)c1)-c1cccc(Cl)c1F,ippidb,6.485,5,1,4,5,490.322,8.57
CC(C)(C)Cc1nc(C(O)=O)c(-c2ccc(F)c(Cl)c2)n1-c1cccc(Cl)c1F,ippidb,6.4111,5,1,4,3,439.289,7.94
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1ccc(C(O)=O)c(C)n1)c1cc(Cl)cc(Cl)c1,ippidb,4.7079,5,2,4,5,550.402,7.92
Cc1ccc(Cl)cc1-n1c(nc(-c2nn[nH]n2)c1-c1ccc(F)c(Cl)c1)C1CCCCC1,ippidb,6.52142,5,3,4,5,471.367,6.91
CNC(=O)c1nc(-c2ccccc2F)n(c1-c1cccc(Cl)c1)-c1cccc(Cl)c1,ippidb,6.0118,3,1,4,4,440.305,4.66
C(Cc1c[nH]c2ccccc12)Nc1ccc(Nc2ccnc3ccccc23)cc1,ippidb,6.1143,1,3,6,5,378.479,8
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1cc(NCCCn2ccnc2)ncn1,ippidb,7.1357,3,1,9,4,497.59,6.12
CC(C)c1cn(nn1)C(=O)NC[C@H](NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c1cc2ccccn2n1)C(O)=O,ippidb,2.9954,8,4,7,5,613.462,8.15
C(Cc1c[nH]c2ccccc12)Nc1ccc(cc1)N(c1ccncc1)c1ccncc1,ippidb,6.0823,2,2,7,5,405.505,6
CC(C)c1cc(C(=O)N2CCc3ccc(cc3C2)S(=O)(=O)NCCc2ccccc2)c(O)c(O)c1O,ippidb,3.6463,6,5,7,4,510.612,6.23
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccccc1I,ippidb,3.1982,3,3,5,3,434.233,5.05
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1cc(C)c(cn1)C(O)=O)c1cc(Cl)cc(Cl)c1,ippidb,4.7079,5,2,4,5,550.402,7.96
OC(=O)[C@@H]1[C@@H]([C@@H](OC11C(=O)c2ccccc2C1=O)c1ccc(Cl)c(Cl)c1)C(=O)NC(=O)Nc1ccc(cc1)N1CCOCC1,ippidb,4.3846,8,3,5,6,638.46,7.06
CC(C)C1=C(SC2=N[C@](C)([C@H](N12)c1ccc(Cl)cc1)c1cccc(Cl)c1)C(=O)N(C)C,ippidb,6.3241,1,2,4,4,474.457,7.12
OCc1cc(Cl)ccc1Cn1cnc(c1-c1c[nH]c2cc(Cl)c(F)cc12)-c1ccccc1,ippidb,6.6849,3,2,5,5,466.343,6.96
Cc1cc2c(CCc3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(CCc3ccccc3)c(O)c(O)cc2c1O,ippidb,8.08084,6,6,7,6,586.684,6.32
Nc1cccc(Sc2ccc(\C=C\C(=O)N3CCOCC3)c(c2C(F)(F)F)C(F)(F)F)c1,ippidb,5.3296,2,2,4,3,476.442,8.77
C1Cc2cc(Nc3ccc(Nc4ccncc4)cc3)ccc2N1,ippidb,4.5368,1,3,4,4,302.381,6
COc1cc(NC(=O)c2cc3nc(cc(n3n2)C(F)(F)Cl)-c2ccco2)c(cc1OC)C(C)=O,ippidb,4.7495,6,1,7,4,490.85,4.89
Nc1cccc(c1)-c1cc(C(O)=O)c(-c2cccc(Cl)c2)n1-c1cccc(Cl)c1F,ippidb,6.5376,3,2,4,4,441.289,7.01
NC(=O)C[C@H](NC(=O)c1ccccc1Br)C(O)=O,ippidb,0.5075,4,3,5,1,315.123,5.97
CN(C)CCNC(=O)Cc1ccc(Cl)c(F)c1-n1c(nc(-c2nnc(N)o2)c1-c1ccc(F)c(Cl)c1)C1CCCCC1,ippidb,6.0245,6,3,9,5,618.516,8.15
OCc1cc(Nc2ccc3N(CCc4c[nH]c5ccccc45)CCOc3c2)ccn1,ippidb,4.2403,3,3,6,5,400.482,6
OC(=O)c1nc(C2CCCCC2)n(c1-c1cc(Cl)c(F)cc1F)-c1cccc(Cl)c1F,ippidb,7.0093,6,1,4,4,469.29,8.29
CCOc1ccc(cc1)\N=C(/c1nnn[nH]1)c1c(O)c2ccccc2n(C)c1=O,ippidb,2.325,6,4,5,4,390.403,4.56
FC(F)Oc1cccc(N[C@@]2(Cc3cccc(Cl)c3)C(=O)Nc3cc(Cl)ccc23)c1,ippidb,6.097,2,2,6,4,449.284,8.59
COC1=CC(=N\C1=C\c1[nH]c(C)cc1C)c1cc2ccccc2[nH]1,ippidb,4.48694,1,2,3,4,317.392,5.54
OCc1cc(Nc2ccc(NCCc3c[nH]c4cc(F)ccc34)cc2)ccn1,ippidb,4.5925,3,4,7,4,376.435,6
C[C@H](N)c1ccc(o1)C(=O)N1C[C@H](C[C@H]1CN1CC[C@@H](C1)c1ccccc1)c1ccccc1,ippidb,4.7871,1,3,6,5,443.591,6.3
CCOc1cc(ccc1C1=N[C@H]([C@@H](N1C(=O)N(C)c1ccccn1)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(F)(F)F,ippidb,8.6071,3,1,6,5,613.467,5.37
Cc1cccc(c1)-c1nc(C(=O)NOCc2ccccc2)c(-c2cccc(Cl)c2)n1-c1cc(Cl)ccc1C,ippidb,7.99154,3,1,7,5,542.466,6.09
C[C@@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)N(CCCCC(O)=O)C(=CC1=O)c1ccccc1Br)c1ccc(Cl)cc1,ippidb,7.525,4,3,9,4,630.366,5.44
CC(C)(C)C[C@@H]1N[C@H]([C@H](c2cccc(Cl)c2)[C@@]1(C#N)c1ccc(Cl)cc1)C(=O)NCCCCO,ippidb,5.20388,2,3,8,3,502.486,6.51
CC[C@H](NC)C(=O)N[C@@H](Cc1cccc(c1)C#N)C(=O)N1C[C@H](C[C@H]1CN1CC[C@@H](C1)c1ccccc1)c1ccccc1,ippidb,4.45778,2,4,11,5,577.773,8
O[C@@H]1C[C@H](N(C1)c1cc(ccn1)-c1ccc(Sc2ccc3OCCOc3c2)c(c1)C(F)(F)F)C(O)=O,ippidb,4.714,6,2,5,5,518.513,6.72
CC(C)(C)C[C@H]1N[C@H]([C@H](c2ccc(F)c(Cl)c2)[C@@]11C(=O)Nc2cc(Cl)c(F)cc12)C(=O)NCC(O)=O,ippidb,4.2227,6,4,5,4,540.394,6.46
CCOc1cc(ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@](C)(N1C(=O)N1CCN(CC(N)=O)CC1)c1ccc(Cl)cc1)S(=O)(=O)N1CCCC1,ippidb,5.2925,5,4,9,6,741.742,7.77
CNC(=O)[C@@H]1C[C@@H](CN1C(=O)[C@@H]1C[C@@H](CN1C(=O)[C@H](Cc1ccco1)NC(=O)[C@H](C)N)c1ccccc1)c1ccccc1,ippidb,2.1695,4,5,9,5,585.705,8
Clc1ccc(Cn2cnc(c2-c2c([nH]c3cc(Cl)ccc23)C(=O)NCCN2CCN(Cc3ccccn3)C2=O)-c2ccccc2)cc1,ippidb,7.1161,4,4,10,7,664.597,6.72
Fc1cc(Br)ccc1N[C@@]1(Cc2cccc(Cl)c2)C(=O)Nc2cc(Cl)ccc12,ippidb,6.3972,2,2,4,4,480.164,8.43
COc1ccc(Cl)cc1-c1c(nc(-c2cccc(C)c2)n1-c1cc(Cl)ccc1C)C#N,ippidb,7.01022,2,0,4,4,448.353,5.51
CN1C(=O)N(C(=O)[C@]11CN(Cc2cc(cs2)C(O)=O)C[C@H]1c1ccc(cc1)C#N)c1cc(Cl)cc(Cl)c1,ippidb,5.06158,4,3,5,5,555.443,7.7
CN1CCN(Cc2ccc(Cl)cc2-c2c(nc(-c3ccccc3)n2-c2cccc(Cl)c2F)C(N)=O)CC1,ippidb,5.4985,3,3,6,5,538.454,7.04
Clc1cc(Cl)cc(c1)N1C(=O)[C@@H]2C[C@@H](CN2C1=O)Oc1ccc(Br)cc1,ippidb,4.7444,3,1,3,4,456.123,6.32
CC(C)C1=C(SC2=N[C@](C)([C@H](N12)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(=O)N1CCC[C@H]1c1nnn[nH]1,ippidb,6.1127,4,5,5,6,568.534,6.71
C(Cc1coc2ccccc12)Nc1ccc(Nc2ccncc2)cc1,ippidb,5.226,1,2,6,4,329.403,5.49
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1ccc(nn1)C(O)=O)c1cc(Cl)cc(Cl)c1,ippidb,3.79448,6,2,4,5,537.363,7.89
COc1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CC[C@H](C1)NC(C)=O,ippidb,5.642,3,1,6,4,487.547,7.06
C[C@H](N)C(=O)N[C@@H](Cc1cccc(c1)C(N)=O)C(=O)N1C[C@H]([C@@H]1c1ccccc1)C(=O)N[C@H]1CCc2ccccc12,ippidb,2.1634,4,5,9,5,553.663,8
CCOc1cc(ccc1C1=N[C@](C)([C@H](N1C(=O)N1CCN(CC1)C(C)=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(C)(C)C,ippidb,7.6926,3,3,5,5,635.636,6.97
CCOc1cc(ccc1C1=N[C@H]([C@@H](N1C(=O)N1CCN(CC1)S(=O)(=O)C(C)C)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(F)(F)F,ippidb,7.4315,4,2,7,5,697.607,7
Cn1nc(cc1C1CCN(CC1)C(=O)CNC(=O)[C@H](NC(N)=N)C1CCCCC1)-c1cccc(Cl)c1Cl,ippidb,3.64807,3,5,7,4,548.519,4.7
Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2ccc(OCc3ccccc3)cc2)c1=O,ippidb,5.8653,4,2,5,6,515.495,7.6
Cc1cc(Nc2ccncc2)ccc1NCCc1c[nH]c2ccccc12,ippidb,5.26952,1,3,6,4,342.446,6.8
CCOc1cc(ccc1C1=N[C@H]([C@H](N1C(=O)N1CCC(CC1)N1CCCC1)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(C)(C)C,ippidb,8.9146,2,3,6,6,647.691,7.62
CC(C)(CO)C1CCN(CC1)C(=O)[C@@H](Cc1c[nH]c2ccccc12)Nc1ccc(Nc2ccncc2)cc1,ippidb,5.5868,3,5,9,5,511.67,5.52
COC(CNC(=O)Cc1ccc(Cl)c(F)c1-n1c(nc(-c2nnc(N)o2)c1-c1ccc(F)c(Cl)c1)C1CCCCC1)OC,ippidb,6.0818,8,2,10,5,635.499,8.51
COc1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)coc2c1,ippidb,5.2346,2,2,7,4,359.429,5.35
